id,course_id,course_name,source_id,label,source_label,entity_type,emmx_type,parent_id,depth,path,child_count,is_leaf,potential_duplicate_group,compressed_via_source_ids,image_ids
C18:K:405,C18,物联网技术,405,通信芯片常用通信芯片及其关键特性：p,,knowledge,SubTopic,C18:K:399,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 通信芯片常用通信芯片及其关键特性：p,3,False,,[],[]
C18:K:407,C18,物联网技术,407,供能装置,,knowledge,SubTopic,C18:K:399,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 供能装置,1,False,,[],[]
C18:K:409,C18,物联网技术,409,有许多传感器可供节点平台使用，使用哪种传感器往往由具体的应用需求以及传感器本身的特点决定,,knowledge,SubTopic,C18:K:401,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 传感器几种典型的传感器及其性能指标：p > 有许多传感器可供节点平台使用，使用哪种传感器往往由具体的应用需求以及传感器本身的特点决定,0,True,,[],[]
C18:K:411,C18,物联网技术,411,需要根据处理器与传感器的交互方式：通过模拟信号或通过数字信号，选择是否需要外部模数转换器和额外的校准技术,,knowledge,SubTopic,C18:K:401,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 传感器几种典型的传感器及其性能指标：p > 需要根据处理器与传感器的交互方式：通过模拟信号或通过数字信号，选择是否需要外部模数转换器和额外的校准技术,0,True,,[],[]
C18:K:413,C18,物联网技术,413,微处理器是无线传感节点中负责计算的核心，目前的微处理器芯片同时也集成了内存、闪存、模数转化器、数字IO等，这种深度集成的特征使得它们非常适合在无线传感器网络中使用,,knowledge,SubTopic,C18:K:403,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 微处理器几种典型的微处理器及其关键特性：p > 微处理器是无线传感节点中负责计算的核心，目前的微处理器芯片同时也集成了内存、闪存、模数转化器、数字IO等，这种深度集成的特征使得它们非常适合在无线传感器网络中使用,0,True,,[],[]
C18:K:415,C18,物联网技术,415,影响节点工作整体性能的微处理器关键性能包括功耗特性，唤醒时间（在睡眠/工作状态间快速切换），供电电压（长时间工作），运算速度和内存大小，等等,,knowledge,SubTopic,C18:K:403,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 微处理器几种典型的微处理器及其关键特性：p > 影响节点工作整体性能的微处理器关键性能包括功耗特性，唤醒时间（在睡眠/工作状态间快速切换），供电电压（长时间工作），运算速度和内存大小，等等,0,True,,[],[]
C18:K:417,C18,物联网技术,417,通信芯片是无线传感节点中重要的组成部分，在一个无线传感节点的能量消耗中，通信芯片通常消耗能量最多,,knowledge,SubTopic,C18:K:405,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 通信芯片常用通信芯片及其关键特性：p > 通信芯片是无线传感节点中重要的组成部分，在一个无线传感节点的能量消耗中，通信芯片通常消耗能量最多,0,True,,[],[]
C18:K:419,C18,物联网技术,419,对很多传感节点来说，其通信芯片在发送状态和接收状态时的能耗水平差别不大，这意味着只要通信芯片在开启状态，不论是否发送数据，它都会消耗差不多的能量,,knowledge,SubTopic,C18:K:405,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 通信芯片常用通信芯片及其关键特性：p > 对很多传感节点来说，其通信芯片在发送状态和接收状态时的能耗水平差别不大，这意味着只要通信芯片在开启状态，不论是否发送数据，它都会消耗差不多的能量,0,True,,[],[]
C18:K:421,C18,物联网技术,421,通信芯片的传输距离是选择传感节点的重要指标。同等条件下，发射功率越大，接受灵敏度越高，信号传输距离越远,,knowledge,SubTopic,C18:K:405,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 通信芯片常用通信芯片及其关键特性：p > 通信芯片的传输距离是选择传感节点的重要指标。同等条件下，发射功率越大，接受灵敏度越高，信号传输距离越远,0,True,,[],[]
C18:K:423,C18,物联网技术,423,采用电池供电，使得节点容易部署。但由于电压、环境等变化，电池容量并不能被完全利用,,knowledge,SubTopic,C18:K:2207,7,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 供能装置 > 两种 > 采用电池供电，使得节点容易部署。但由于电压、环境等变化，电池容量并不能被完全利用,0,True,,[],[]
C18:K:425,C18,物联网技术,425,可再生能量，如太阳能。可再生能源存储能量有两种方式,,knowledge,SubTopic,C18:K:2207,7,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 供能装置 > 两种 > 可再生能量，如太阳能。可再生能源存储能量有两种方式,2,False,,[],[]
C18:K:427,C18,物联网技术,427,充电电池自放电较少，电能利用会比较高，但充电的效率较低，且充电次数有限,,knowledge,SubTopic,C18:K:425,8,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 供能装置 > 两种 > 可再生能量，如太阳能。可再生能源存储能量有两种方式 > 充电电池自放电较少，电能利用会比较高，但充电的效率较低，且充电次数有限,0,True,,[],[]
C18:K:429,C18,物联网技术,429,超电容充电效率高，充电次数可达100万次，且不易受温度，振动等外界物理因素的影响,,knowledge,SubTopic,C18:K:425,8,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 硬件平台 > 供能装置 > 两种 > 可再生能量，如太阳能。可再生能源存储能量有两种方式 > 超电容充电效率高，充电次数可达100万次，且不易受温度，振动等外界物理因素的影响,0,True,,[],[]
C18:K:433,C18,物联网技术,433,节点操作系统,,knowledge,SubTopic,C18:K:437,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 节点操作系统,2,False,,[],[]
C18:K:435,C18,物联网技术,435,无线传感网节点操作系统是微型化的，属于嵌入式操作系统的一类,,knowledge,SubTopic,C18:K:433,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 节点操作系统 > 无线传感网节点操作系统是微型化的，属于嵌入式操作系统的一类,0,True,,[],[]
C18:K:437,C18,物联网技术,437,无线传感网概述,,knowledge,SubTopic,C18:K:183,3,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述,6,False,,[],[]
C18:K:439,C18,物联网技术,439,节能工作机制（Duty Cycle）,,knowledge,SubTopic,C18:K:183,3,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle）,3,False,,[],[]
C18:K:441,C18,物联网技术,441,区别于传统操作系统的主要特点是,,knowledge,SubTopic,C18:K:433,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 节点操作系统 > 区别于传统操作系统的主要特点是,1,False,,[],[]
C18:K:443,C18,物联网技术,443,硬件平台资源极其有限,,knowledge,SubTopic,C18:K:441,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > 节点操作系统 > 区别于传统操作系统的主要特点是 > 硬件平台资源极其有限,0,True,,[],[]
C18:K:445,C18,物联网技术,445,TinyOS其他常用微型OS对比：p,,knowledge,SubTopic,C18:K:437,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p,4,False,,[],[]
C18:K:447,C18,物联网技术,447,是目前无线传感网络研究领域使用最为广泛的OS,,knowledge,SubTopic,C18:K:445,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 是目前无线传感网络研究领域使用最为广泛的OS,0,True,,[],[]
C18:K:449,C18,物联网技术,449,开发语言：nesC,,knowledge,SubTopic,C18:K:445,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 开发语言：nesC,3,False,,[],[]
C18:K:451,C18,物联网技术,451,使用nesC编写的应用程序是基于组件的,,knowledge,SubTopic,C18:K:449,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 开发语言：nesC > 使用nesC编写的应用程序是基于组件的,0,True,,[],[]
C18:K:453,C18,物联网技术,453,组件之间的交互必须通过使用接口,,knowledge,SubTopic,C18:K:449,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 开发语言：nesC > 组件之间的交互必须通过使用接口,0,True,,[],[]
C18:K:455,C18,物联网技术,455,用nesC编写的应用程序一般有一个最顶层的配置文件,,knowledge,SubTopic,C18:K:449,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 开发语言：nesC > 用nesC编写的应用程序一般有一个最顶层的配置文件,0,True,,[],[]
C18:K:457,C18,物联网技术,457,任务调度,,knowledge,SubTopic,C18:K:445,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 任务调度,3,False,,[],[]
C18:K:459,C18,物联网技术,459,TinyOS核心使用了事件驱动的单线程任务调度机制，这和传统OS的多线程调度机制截然不同,,knowledge,SubTopic,C18:K:457,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 任务调度 > TinyOS核心使用了事件驱动的单线程任务调度机制，这和传统OS的多线程调度机制截然不同,0,True,,[],[]
C18:K:461,C18,物联网技术,461,任何一个时刻，处理器只能执行一个任务,,knowledge,SubTopic,C18:K:457,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 任务调度 > 任何一个时刻，处理器只能执行一个任务,0,True,,[],[]
C18:K:463,C18,物联网技术,463,在单个TinyOS任务中不能有IO等阻塞的调用,,knowledge,SubTopic,C18:K:457,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 任务调度 > 在单个TinyOS任务中不能有IO等阻塞的调用,0,True,,[],[]
C18:K:465,C18,物联网技术,465,关键服务,,knowledge,SubTopic,C18:K:445,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务,5,False,,[],[]
C18:K:467,C18,物联网技术,467,OS核心服务,,knowledge,SubTopic,C18:K:465,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务 > OS核心服务,0,True,,[],[]
C18:K:469,C18,物联网技术,469,数据收集协议,,knowledge,SubTopic,C18:K:465,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务 > 数据收集协议,0,True,,[],[]
C18:K:471,C18,物联网技术,471,数据分发协议,,knowledge,SubTopic,C18:K:465,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务 > 数据分发协议,0,True,,[],[]
C18:K:473,C18,物联网技术,473,时间同步协议,,knowledge,SubTopic,C18:K:465,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务 > 时间同步协议,0,True,,[],[]
C18:K:475,C18,物联网技术,475,网络重编程协议,,knowledge,SubTopic,C18:K:465,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 无线传感网概述 > TinyOS其他常用微型OS对比：p > 关键服务 > 网络重编程协议,0,True,,[],[]
C18:K:478,C18,物联网技术,478,传感网节点的功耗特征,,knowledge,SubTopic,C18:K:439,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 传感网节点的功耗特征,0,True,,[],"[""C18:IMG:482""]"
C18:K:483,C18,物联网技术,483,降低能耗的思路,,knowledge,SubTopic,C18:K:439,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 降低能耗的思路,4,False,,[],[]
C18:K:485,C18,物联网技术,485,无线收发器件工作时通常处于三种状态：发送，侦听和空闲状态,,knowledge,SubTopic,C18:K:483,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 降低能耗的思路 > 无线收发器件工作时通常处于三种状态：发送，侦听和空闲状态,0,True,,[],[]
C18:K:487,C18,物联网技术,487,在没有数据传输和接收的时候，节点也需要侦听信道以判断可能到来的数据包。因此能量也会消耗在侦听信道上面，这样的侦听就叫做空闲侦听。此时指节点处于侦听状态，但是并未侦听到任何数据，从而浪费掉了能量,,knowledge,SubTopic,C18:K:483,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 降低能耗的思路 > 在没有数据传输和接收的时候，节点也需要侦听信道以判断可能到来的数据包。因此能量也会消耗在侦听信道上面，这样的侦听就叫做空闲侦听。此时指节点处于侦听状态，但是并未侦听到任何数据，从而浪费掉了能量,0,True,,[],[]
C18:K:489,C18,物联网技术,489,空闲（idle）状态是指节点物理地关闭一些硬件功能，从而达到较低的能耗,,knowledge,SubTopic,C18:K:483,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 降低能耗的思路 > 空闲（idle）状态是指节点物理地关闭一些硬件功能，从而达到较低的能耗,0,True,,[],[]
C18:K:493,C18,物联网技术,493,空闲侦听占据无线传感网节点能量消耗的主要部分,,knowledge,SubTopic,C18:K:483,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > 降低能耗的思路 > 空闲侦听占据无线传感网节点能量消耗的主要部分,0,True,,[],[]
C18:K:496,C18,物联网技术,496,Duty Cycle机制p,,knowledge,SubTopic,C18:K:439,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p,4,False,,[],[]
C18:K:498,C18,物联网技术,498,低功率侦听协议（LPL，low power listening）,,knowledge,SubTopic,C18:K:496,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p > 低功率侦听协议（LPL，low power listening）,1,False,,[],[]
C18:K:500,C18,物联网技术,500,节点采用定时对信道采样的策略来获取信道的状态信息，在非采样的时段都保持休眠,,knowledge,SubTopic,C18:K:498,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p > 低功率侦听协议（LPL，low power listening） > 节点采用定时对信道采样的策略来获取信道的状态信息，在非采样的时段都保持休眠,0,True,,[],[]
C18:K:502,C18,物联网技术,502,假设采样周期为T，发送者不断重复发送相同数据，并保持发送状态的时间长度不少于T，则接收者必然能够采样到发送者发送的数据,,knowledge,SubTopic,C18:K:496,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p > 假设采样周期为T，发送者不断重复发送相同数据，并保持发送状态的时间长度不少于T，则接收者必然能够采样到发送者发送的数据,0,True,,[],[]
C18:K:504,C18,物联网技术,504,接收者成功接收到数据后，会发出确认消息（ACK）。发送者在收到确认消息后，即可停止发送,,knowledge,SubTopic,C18:K:496,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p > 接收者成功接收到数据后，会发出确认消息（ACK）。发送者在收到确认消息后，即可停止发送,0,True,,[],[]
C18:K:506,C18,物联网技术,506,这种在休眠与唤醒之间周期性切换的工作机制，叫做Duty Cycle,,knowledge,SubTopic,C18:K:496,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 节能工作机制（Duty Cycle） > Duty Cycle机制p > 这种在休眠与唤醒之间周期性切换的工作机制，叫做Duty Cycle,0,True,,[],[]
C18:K:509,C18,物联网技术,509,组网技术,,knowledge,SubTopic,C18:K:183,3,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术,5,False,,[],[]
C18:K:511,C18,物联网技术,511,多跳自组网路由,,knowledge,SubTopic,C18:K:509,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 多跳自组网路由,0,True,,[],"[""C18:IMG:515""]"
C18:K:516,C18,物联网技术,516,路由指标-ETX,,knowledge,SubTopic,C18:K:509,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 路由指标-ETX,2,False,,[],[]
C18:K:518,C18,物联网技术,518,"传输成功每个包需要的总传输次数（ETX, Expected Transmission Count)",,knowledge,SubTopic,C18:K:516,5,"物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 路由指标-ETX > 传输成功每个包需要的总传输次数（ETX, Expected Transmission Count)",0,True,,[],[]
C18:K:520,C18,物联网技术,520,Link throughput ≈ 1/Link ETXp,,knowledge,SubTopic,C18:K:516,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 路由指标-ETX > Link throughput ≈ 1/Link ETXp,0,True,,[],[]
C18:K:522,C18,物联网技术,522,链路ETX的计算,,knowledge,SubTopic,C18:K:509,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 链路ETX的计算,1,False,,[],"[""C18:IMG:526""]"
C18:K:529,C18,物联网技术,529,扩展到路径的情形,,knowledge,SubTopic,C18:K:522,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 链路ETX的计算 > 扩展到路径的情形,1,False,,[],[]
C18:K:531,C18,物联网技术,531,Route ETX = Sum of link ETXsp,,knowledge,SubTopic,C18:K:529,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 链路ETX的计算 > 扩展到路径的情形 > Route ETX = Sum of link ETXsp,0,True,,[],[]
C18:K:536,C18,物联网技术,536,数据收集协议（CTP）p,,knowledge,SubTopic,C18:K:509,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 数据收集协议（CTP）p,3,False,,[],[]
C18:K:538,C18,物联网技术,538,Collection Tree Protocol,,knowledge,SubTopic,C18:K:536,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 数据收集协议（CTP）p > Collection Tree Protocol,0,True,,[],[]
C18:K:540,C18,物联网技术,540,初始化阶段:网络中每个节点广播自己到汇聚节点(Sink)的路径的ETX,,knowledge,SubTopic,C18:K:536,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 数据收集协议（CTP）p > 初始化阶段:网络中每个节点广播自己到汇聚节点(Sink)的路径的ETX,0,True,,[],[]
C18:K:542,C18,物联网技术,542,每个节点收到广播包之后，依据邻居节点广播的路径ETX，动态选择父节点，使得自己到汇聚节点的路径ETX尽量小,,knowledge,SubTopic,C18:K:536,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 数据收集协议（CTP）p > 每个节点收到广播包之后，依据邻居节点广播的路径ETX，动态选择父节点，使得自己到汇聚节点的路径ETX尽量小,0,True,,[],[]
C18:K:545,C18,物联网技术,545,无线传感网长期大规模部署运行的挑战,,knowledge,SubTopic,C18:K:509,4,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战,4,False,,[],[]
C18:K:547,C18,物联网技术,547,低成本与微型化,,knowledge,SubTopic,C18:K:545,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 低成本与微型化,1,False,,[],[]
C18:K:549,C18,物联网技术,549,低功耗,,knowledge,SubTopic,C18:K:545,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 低功耗,1,False,,[],[]
C18:K:551,C18,物联网技术,551,灵活性与扩展性,,knowledge,SubTopic,C18:K:545,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 灵活性与扩展性,1,False,,[],[]
C18:K:553,C18,物联网技术,553,鲁棒性,,knowledge,SubTopic,C18:K:545,5,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 鲁棒性,2,False,,[],[]
C18:K:555,C18,物联网技术,555,适当增加网络资源的冗余性,,knowledge,SubTopic,C18:K:553,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 鲁棒性 > 适当增加网络资源的冗余性,0,True,,[],[]
C18:K:557,C18,物联网技术,557,高效的网络故障诊断和修复机制也是提高鲁棒性的关键手段,,knowledge,SubTopic,C18:K:553,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 鲁棒性 > 高效的网络故障诊断和修复机制也是提高鲁棒性的关键手段,0,True,,[],[]
C18:K:559,C18,物联网技术,559,节点的硬件和软件设计都需要满足微型化的需求,,knowledge,SubTopic,C18:K:547,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 低成本与微型化 > 节点的硬件和软件设计都需要满足微型化的需求,0,True,,[],[]
C18:K:561,C18,物联网技术,561,在硬件设计上采用低功耗芯片，采用软件节能策略来实现节能,,knowledge,SubTopic,C18:K:549,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 低功耗 > 在硬件设计上采用低功耗芯片，采用软件节能策略来实现节能,0,True,,[],[]
C18:K:563,C18,物联网技术,563,节点硬件和软件的设计必须具有灵活性和扩展性；软件的设计必须是可剪裁的,,knowledge,SubTopic,C18:K:551,6,物联网技术 > 2.感知识别从物理世界提取信息 > 无线传感网 > 组网技术 > 无线传感网长期大规模部署运行的挑战 > 灵活性与扩展性 > 节点硬件和软件的设计必须具有灵活性和扩展性；软件的设计必须是可剪裁的,0,True,,[],[]
C18:K:565,C18,物联网技术,565,定位技术概述,,knowledge,SubTopic,C18:K:185,3,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述,6,False,,[],[]
C18:K:567,C18,物联网技术,567,RFID定位,,knowledge,SubTopic,C18:K:185,3,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > RFID定位,4,False,,[],[]
C18:K:569,C18,物联网技术,569,UWB定位,,knowledge,SubTopic,C18:K:185,3,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > UWB定位,5,False,,[],[]
C18:K:571,C18,物联网技术,571,位置信息的内涵与外延,,knowledge,SubTopic,C18:K:565,4,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 位置信息的内涵与外延,3,False,,[],[]
C18:K:573,C18,物联网技术,573,地理位置（空间坐标）,,knowledge,SubTopic,C18:K:571,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 位置信息的内涵与外延 > 地理位置（空间坐标）,0,True,,[],[]
C18:K:575,C18,物联网技术,575,处在该位置的时刻（时间坐标）,,knowledge,SubTopic,C18:K:571,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 位置信息的内涵与外延 > 处在该位置的时刻（时间坐标）,0,True,,[],[]
C18:K:577,C18,物联网技术,577,处在该位置的对象（身份信息）,,knowledge,SubTopic,C18:K:571,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 位置信息的内涵与外延 > 处在该位置的对象（身份信息）,0,True,,[],[]
C18:K:579,C18,物联网技术,579,定位技术分类根据应用所处的环境不同,,knowledge,SubTopic,C18:K:565,4,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同,2,False,,[],[]
C18:K:581,C18,物联网技术,581,室外定位,,knowledge,SubTopic,C18:K:579,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同 > 室外定位,2,False,,[],[]
C18:K:583,C18,物联网技术,583,室内定位,,knowledge,SubTopic,C18:K:579,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同 > 室内定位,1,False,,[],[]
C18:K:585,C18,物联网技术,585,WiFi、RFID、UWB,,knowledge,SubTopic,C18:K:583,6,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同 > 室内定位 > WiFi、RFID、UWB,0,True,,[],[]
C18:K:587,C18,物联网技术,587,卫星定位,,knowledge,SubTopic,C18:K:581,6,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同 > 室外定位 > 卫星定位,0,True,,[],[]
C18:K:589,C18,物联网技术,589,无线自组网定位,,knowledge,SubTopic,C18:K:581,6,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 定位技术分类根据应用所处的环境不同 > 室外定位 > 无线自组网定位,0,True,,[],[]
C18:K:591,C18,物联网技术,591,卫星定位,,knowledge,SubTopic,C18:K:565,4,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 卫星定位,2,False,,[],[]
C18:K:593,C18,物联网技术,593,GPS简介p,,knowledge,SubTopic,C18:K:591,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 卫星定位 > GPS简介p,0,True,,[],[]
C18:K:595,C18,物联网技术,595,GPS原理p,,knowledge,SubTopic,C18:K:591,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 卫星定位 > GPS原理p,0,True,,[],[]
C18:K:597,C18,物联网技术,597,室外无线自组网定位网络内部节点之间的相互测距或信息交换来确定全网节点坐标,,knowledge,SubTopic,C18:K:565,4,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 室外无线自组网定位网络内部节点之间的相互测距或信息交换来确定全网节点坐标,2,False,,[],[]
C18:K:599,C18,物联网技术,599,基于测距的定位p,,knowledge,SubTopic,C18:K:597,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 室外无线自组网定位网络内部节点之间的相互测距或信息交换来确定全网节点坐标 > 基于测距的定位p,0,True,,[],[]
C18:K:601,C18,物联网技术,601,非测距的定位p,,knowledge,SubTopic,C18:K:597,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 室外无线自组网定位网络内部节点之间的相互测距或信息交换来确定全网节点坐标 > 非测距的定位p,0,True,,[],[]
C18:K:607,C18,物联网技术,607,室内定位技术,,knowledge,SubTopic,C18:K:565,4,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 室内定位技术,2,False,,[],[]
C18:K:609,C18,物联网技术,609,基于传播模型的定位p,,knowledge,SubTopic,C18:K:607,5,物联网技术 > 2.感知识别从物理世界提取信息 > 定位 > 定位技术概述 > 室内定位技术 > 基于传播模型的定位p,0,True,,[],[]
