edge_id,head,head_name,relation_type,tail,tail_name,reason,source,confidence,source_section,book_page,evidence_text
CP_E_0549,CP_TOP_187,12.3 编译器和工具使用实例,BELONGS_TO_COURSE,CP_CRS_001,编译原理,小节属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，12.3 编译器和工具使用实例，教材p348,1.0,12.3 编译器和工具使用实例,348,“12.3 编译器和工具使用实例”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：小节属于本课程。
CP_E_0550,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,CONTAINS,CP_TOP_188,12.3.1 编译静态库和动态库,章节包含该小节。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.1 编译静态库和动态库，教材p349,1.0,12.3.1 编译静态库和动态库,349,“第12章 编译器和相关工具实例——GCC/Binutils”与“12.3.1 编译静态库和动态库”存在关系“CONTAINS”。依据：章节包含该小节。
CP_E_0551,CP_TOP_188,12.3.1 编译静态库和动态库,BELONGS_TO_TOPIC,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,小节属于对应章节主题。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.1 编译静态库和动态库，教材p349,1.0,12.3.1 编译静态库和动态库,349,“12.3.1 编译静态库和动态库”与“第12章 编译器和相关工具实例——GCC/Binutils”存在关系“BELONGS_TO_TOPIC”。依据：小节属于对应章节主题。
CP_E_0552,CP_TOP_188,12.3.1 编译静态库和动态库,BELONGS_TO_COURSE,CP_CRS_001,编译原理,小节属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.1 编译静态库和动态库，教材p349,1.0,12.3.1 编译静态库和动态库,349,“12.3.1 编译静态库和动态库”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：小节属于本课程。
CP_E_0553,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,CONTAINS,CP_TOP_189,12.3.2 查看目标文件,章节包含该小节。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.2 查看目标文件，教材p347,1.0,12.3.2 查看目标文件,347,“第12章 编译器和相关工具实例——GCC/Binutils”与“12.3.2 查看目标文件”存在关系“CONTAINS”。依据：章节包含该小节。
CP_E_0554,CP_TOP_189,12.3.2 查看目标文件,BELONGS_TO_TOPIC,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,小节属于对应章节主题。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.2 查看目标文件，教材p347,1.0,12.3.2 查看目标文件,347,“12.3.2 查看目标文件”与“第12章 编译器和相关工具实例——GCC/Binutils”存在关系“BELONGS_TO_TOPIC”。依据：小节属于对应章节主题。
CP_E_0555,CP_TOP_189,12.3.2 查看目标文件,BELONGS_TO_COURSE,CP_CRS_001,编译原理,小节属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.2 查看目标文件，教材p347,1.0,12.3.2 查看目标文件,347,“12.3.2 查看目标文件”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：小节属于本课程。
CP_E_0556,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,CONTAINS,CP_TOP_190,12.3.3 程序代码优化,章节包含该小节。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.3 程序代码优化，教材p349,1.0,12.3.3 程序代码优化,349,“第12章 编译器和相关工具实例——GCC/Binutils”与“12.3.3 程序代码优化”存在关系“CONTAINS”。依据：章节包含该小节。
CP_E_0557,CP_TOP_190,12.3.3 程序代码优化,BELONGS_TO_TOPIC,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,小节属于对应章节主题。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.3 程序代码优化，教材p349,1.0,12.3.3 程序代码优化,349,“12.3.3 程序代码优化”与“第12章 编译器和相关工具实例——GCC/Binutils”存在关系“BELONGS_TO_TOPIC”。依据：小节属于对应章节主题。
CP_E_0558,CP_TOP_190,12.3.3 程序代码优化,BELONGS_TO_COURSE,CP_CRS_001,编译原理,小节属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.3 程序代码优化，教材p349,1.0,12.3.3 程序代码优化,349,“12.3.3 程序代码优化”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：小节属于本课程。
CP_E_0559,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,CONTAINS,CP_TOP_191,12.3.4 小结,章节包含该小节。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.4 小结，教材p352,1.0,12.3.4 小结,352,“第12章 编译器和相关工具实例——GCC/Binutils”与“12.3.4 小结”存在关系“CONTAINS”。依据：章节包含该小节。
CP_E_0560,CP_TOP_191,12.3.4 小结,BELONGS_TO_TOPIC,CP_TOP_012,第12章 编译器和相关工具实例——GCC/Binutils,小节属于对应章节主题。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.4 小结，教材p352,1.0,12.3.4 小结,352,“12.3.4 小结”与“第12章 编译器和相关工具实例——GCC/Binutils”存在关系“BELONGS_TO_TOPIC”。依据：小节属于对应章节主题。
CP_E_0561,CP_TOP_191,12.3.4 小结,BELONGS_TO_COURSE,CP_CRS_001,编译原理,小节属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，12.3.4 小结，教材p352,1.0,12.3.4 小结,352,“12.3.4 小结”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：小节属于本课程。
CP_E_0562,CP_TOP_013,1.1 什么是编译程序,CONTAINS,CP_CON_001,编译程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“1.1 什么是编译程序”与“编译程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0563,CP_CON_001,编译程序,BELONGS_TO_TOPIC,CP_TOP_013,1.1 什么是编译程序,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“编译程序”与“1.1 什么是编译程序”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0564,CP_CON_001,编译程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“编译程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0565,CP_TOP_013,1.1 什么是编译程序,CONTAINS,CP_OBJ_001,源程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“1.1 什么是编译程序”与“源程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0566,CP_OBJ_001,源程序,BELONGS_TO_TOPIC,CP_TOP_013,1.1 什么是编译程序,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“源程序”与“1.1 什么是编译程序”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0567,CP_OBJ_001,源程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“源程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0568,CP_TOP_013,1.1 什么是编译程序,CONTAINS,CP_OBJ_002,目标程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“1.1 什么是编译程序”与“目标程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0569,CP_OBJ_002,目标程序,BELONGS_TO_TOPIC,CP_TOP_013,1.1 什么是编译程序,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“目标程序”与“1.1 什么是编译程序”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0570,CP_OBJ_002,目标程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“目标程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0571,CP_TOP_013,1.1 什么是编译程序,CONTAINS,CP_SYN_001,源语言,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“1.1 什么是编译程序”与“源语言”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0572,CP_SYN_001,源语言,BELONGS_TO_TOPIC,CP_TOP_013,1.1 什么是编译程序,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“源语言”与“1.1 什么是编译程序”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0573,CP_SYN_001,源语言,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“源语言”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0574,CP_TOP_013,1.1 什么是编译程序,CONTAINS,CP_SYN_002,目标语言,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“1.1 什么是编译程序”与“目标语言”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0575,CP_SYN_002,目标语言,BELONGS_TO_TOPIC,CP_TOP_013,1.1 什么是编译程序,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“目标语言”与“1.1 什么是编译程序”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0576,CP_SYN_002,目标语言,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.1 什么是编译程序，教材p1,1.0,1.1 什么是编译程序,1,“目标语言”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0577,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_001,词法分析,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“词法分析”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0578,CP_MEC_001,词法分析,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“词法分析”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0579,CP_MEC_001,词法分析,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“词法分析”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0580,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_002,语法分析,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“语法分析”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0581,CP_MEC_002,语法分析,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“语法分析”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0582,CP_MEC_002,语法分析,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“语法分析”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0583,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_003,语义分析,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“语义分析”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0584,CP_MEC_003,语义分析,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“语义分析”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0585,CP_MEC_003,语义分析,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“语义分析”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0586,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_004,中间代码生成,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“中间代码生成”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0587,CP_MEC_004,中间代码生成,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“中间代码生成”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0588,CP_MEC_004,中间代码生成,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“中间代码生成”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0589,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_005,代码优化,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“代码优化”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0590,CP_MEC_005,代码优化,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“代码优化”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0591,CP_MEC_005,代码优化,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“代码优化”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0592,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MEC_006,目标代码生成,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“目标代码生成”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0593,CP_MEC_006,目标代码生成,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“目标代码生成”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0594,CP_MEC_006,目标代码生成,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“目标代码生成”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0595,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MOD_001,编译程序前端,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“编译程序前端”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0596,CP_MOD_001,编译程序前端,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“编译程序前端”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0597,CP_MOD_001,编译程序前端,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“编译程序前端”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0598,CP_TOP_014,1.2 编译过程和编译程序的结构,CONTAINS,CP_MOD_002,编译程序后端,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“1.2 编译过程和编译程序的结构”与“编译程序后端”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0599,CP_MOD_002,编译程序后端,BELONGS_TO_TOPIC,CP_TOP_014,1.2 编译过程和编译程序的结构,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“编译程序后端”与“1.2 编译过程和编译程序的结构”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0600,CP_MOD_002,编译程序后端,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.2 编译过程和编译程序的结构，教材p2,1.0,1.2 编译过程和编译程序的结构,2,“编译程序后端”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0601,CP_CON_002,解释程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.1 解释程序，教材p7,1.0,1.3.1 解释程序,7,“解释程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0602,CP_MEC_007,解释执行,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.1 解释程序，教材p7,1.0,1.3.1 解释程序,7,“解释执行”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0603,CP_TOP_020,1.3.2 处理源程序的软件工具,CONTAINS,CP_CON_003,预处理程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“1.3.2 处理源程序的软件工具”与“预处理程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0604,CP_CON_003,预处理程序,BELONGS_TO_TOPIC,CP_TOP_020,1.3.2 处理源程序的软件工具,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“预处理程序”与“1.3.2 处理源程序的软件工具”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0605,CP_CON_003,预处理程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“预处理程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0606,CP_TOP_020,1.3.2 处理源程序的软件工具,CONTAINS,CP_CON_004,编辑程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“1.3.2 处理源程序的软件工具”与“编辑程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0607,CP_CON_004,编辑程序,BELONGS_TO_TOPIC,CP_TOP_020,1.3.2 处理源程序的软件工具,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“编辑程序”与“1.3.2 处理源程序的软件工具”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0608,CP_CON_004,编辑程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“编辑程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0609,CP_TOP_020,1.3.2 处理源程序的软件工具,CONTAINS,CP_CON_005,调试程序,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“1.3.2 处理源程序的软件工具”与“调试程序”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0610,CP_CON_005,调试程序,BELONGS_TO_TOPIC,CP_TOP_020,1.3.2 处理源程序的软件工具,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“调试程序”与“1.3.2 处理源程序的软件工具”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0611,CP_CON_005,调试程序,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“调试程序”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0612,CP_TOP_020,1.3.2 处理源程序的软件工具,CONTAINS,CP_CON_006,程序格式化工具,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“1.3.2 处理源程序的软件工具”与“程序格式化工具”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0613,CP_CON_006,程序格式化工具,BELONGS_TO_TOPIC,CP_TOP_020,1.3.2 处理源程序的软件工具,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“程序格式化工具”与“1.3.2 处理源程序的软件工具”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0614,CP_CON_006,程序格式化工具,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.3.2 处理源程序的软件工具，教材p8,1.0,1.3.2 处理源程序的软件工具,8,“程序格式化工具”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0615,CP_TOP_021,1.4 PL/0语言编译系统,CONTAINS,CP_EXA_001,PL/0语言,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“1.4 PL/0语言编译系统”与“PL/0语言”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0616,CP_EXA_001,PL/0语言,BELONGS_TO_TOPIC,CP_TOP_021,1.4 PL/0语言编译系统,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“PL/0语言”与“1.4 PL/0语言编译系统”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0617,CP_EXA_001,PL/0语言,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“PL/0语言”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0618,CP_TOP_021,1.4 PL/0语言编译系统,CONTAINS,CP_EXA_002,PL/0编译器,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“1.4 PL/0语言编译系统”与“PL/0编译器”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0619,CP_EXA_002,PL/0编译器,BELONGS_TO_TOPIC,CP_TOP_021,1.4 PL/0语言编译系统,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“PL/0编译器”与“1.4 PL/0语言编译系统”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
CP_E_0620,CP_EXA_002,PL/0编译器,BELONGS_TO_COURSE,CP_CRS_001,编译原理,知识点属于本课程。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“PL/0编译器”与“编译原理”存在关系“BELONGS_TO_COURSE”。依据：知识点属于本课程。
CP_E_0621,CP_TOP_021,1.4 PL/0语言编译系统,CONTAINS,CP_SYN_003,P-code,小节讲解或使用该知识点。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“1.4 PL/0语言编译系统”与“P-code”存在关系“CONTAINS”。依据：小节讲解或使用该知识点。
CP_E_0622,CP_SYN_003,P-code,BELONGS_TO_TOPIC,CP_TOP_021,1.4 PL/0语言编译系统,知识点属于该小节。,《编译原理（第3版）》王生原等，清华大学出版社，1.4 PL/0语言编译系统，教材p10,1.0,1.4 PL/0语言编译系统,10,“P-code”与“1.4 PL/0语言编译系统”存在关系“BELONGS_TO_TOPIC”。依据：知识点属于该小节。
