node_id,name,entity_type,course,topic,definition,alias,difficulty,importance,source,source_section,book_page,evidence_text
CP_ALG_002,自下而上分析,Algorithm,编译原理,第2章 文法和语言,从输入串出发逐步归约到开始符号的语法分析方法。,bottom-up parsing,5,5,《编译原理（第3版）》王生原等，清华大学出版社，2.6 句型的分析，教材p29,2.6 句型的分析,29,教材目录或相应页面在“2.6 句型的分析”（教材p29）出现或讲解“自下而上分析”；本节点/关系用于表示：从输入串出发逐步归约到开始符号的语法分析方法。
CP_PTY_001,二义性,Property,编译原理,第2章 文法和语言,同一句子存在两棵不同语法树或两种不同最左/最右推导的性质。,ambiguity,4,5,《编译原理（第3版）》王生原等，清华大学出版社，2.7.2 上下文无关文法中的二义性，教材p33,2.7.2 上下文无关文法中的二义性,33,教材目录或相应页面在“2.7.2 上下文无关文法中的二义性”（教材p33）出现或讲解“二义性”；本节点/关系用于表示：同一句子存在两棵不同语法树或两种不同最左/最右推导的性质。
CP_MOD_010,二义性文法,Model,编译原理,第2章 文法和语言,能对某个句子给出多种语法结构的文法。,ambiguous grammar,4,5,《编译原理（第3版）》王生原等，清华大学出版社，2.7.2 上下文无关文法中的二义性，教材p33,2.7.2 上下文无关文法中的二义性,33,教材目录或相应页面在“2.7.2 上下文无关文法中的二义性”（教材p33）出现或讲解“二义性文法”；本节点/关系用于表示：能对某个句子给出多种语法结构的文法。
CP_MEC_008,词法分析程序,Mechanism,编译原理,第3章 词法分析,从源程序字符流中识别单词符号并传给语法分析程序的程序。,"lexer,scanner",4,5,《编译原理（第3版）》王生原等，清华大学出版社，3.1 词法分析程序的设计，教材p37,3.1 词法分析程序的设计,37,教材目录或相应页面在“3.1 词法分析程序的设计”（教材p37）出现或讲解“词法分析程序”；本节点/关系用于表示：从源程序字符流中识别单词符号并传给语法分析程序的程序。
CP_SYN_008,单词符号,SyntaxElement,编译原理,第3章 词法分析,语言中具有独立语法意义的最小词法单位。,token,3,5,《编译原理（第3版）》王生原等，清华大学出版社，3.1 词法分析程序的设计，教材p37,3.1 词法分析程序的设计,37,教材目录或相应页面在“3.1 词法分析程序的设计”（教材p37）出现或讲解“单词符号”；本节点/关系用于表示：语言中具有独立语法意义的最小词法单位。
CP_PBM_001,词法错误,Problem,编译原理,第3章 词法分析,源程序中不符合词法规则的字符或单词问题。,lexical error,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.1 词法分析程序的设计，教材p37,3.1 词法分析程序的设计,37,教材目录或相应页面在“3.1 词法分析程序的设计”（教材p37）出现或讲解“词法错误”；本节点/关系用于表示：源程序中不符合词法规则的字符或单词问题。
CP_SYN_009,单词类别码,SyntaxElement,编译原理,第3章 词法分析,词法分析输出中表示单词种类的编码。,token kind,2,4,《编译原理（第3版）》王生原等，清华大学出版社，3.1 词法分析程序的设计，教材p37,3.1 词法分析程序的设计,37,教材目录或相应页面在“3.1 词法分析程序的设计”（教材p37）出现或讲解“单词类别码”；本节点/关系用于表示：词法分析输出中表示单词种类的编码。
CP_OBJ_003,属性值,ComputingObject,编译原理,第3章 词法分析,词法单元携带的具体值或符号表指针等附加信息。,attribute value,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.1 词法分析程序的设计，教材p37,3.1 词法分析程序的设计,37,教材目录或相应页面在“3.1 词法分析程序的设计”（教材p37）出现或讲解“属性值”；本节点/关系用于表示：词法单元携带的具体值或符号表指针等附加信息。
CP_MOD_011,正规文法,Model,编译原理,第3章 词法分析,产生式受限、可用于描述正规语言的文法。,regular grammar,3,5,《编译原理（第3版）》王生原等，清华大学出版社，3.3 单词的形式化描述工具，教材p44,3.3 单词的形式化描述工具,44,教材目录或相应页面在“3.3 单词的形式化描述工具”（教材p44）出现或讲解“正规文法”；本节点/关系用于表示：产生式受限、可用于描述正规语言的文法。
CP_MOD_012,正规式,Model,编译原理,第3章 词法分析,用并、连接、闭包等运算描述正规语言的表达式。,regular expression,4,5,《编译原理（第3版）》王生原等，清华大学出版社，3.3 单词的形式化描述工具，教材p44,3.3 单词的形式化描述工具,44,教材目录或相应页面在“3.3 单词的形式化描述工具”（教材p44）出现或讲解“正规式”；本节点/关系用于表示：用并、连接、闭包等运算描述正规语言的表达式。
CP_CON_017,正规语言,Concept,编译原理,第3章 词法分析,能被正规文法、正规式或有穷自动机描述/识别的语言。,regular language,3,5,《编译原理（第3版）》王生原等，清华大学出版社，3.3 单词的形式化描述工具，教材p44,3.3 单词的形式化描述工具,44,教材目录或相应页面在“3.3 单词的形式化描述工具”（教材p44）出现或讲解“正规语言”；本节点/关系用于表示：能被正规文法、正规式或有穷自动机描述/识别的语言。
CP_MOD_013,有穷自动机,Model,编译原理,第3章 词法分析,由有限状态集合和状态转换函数组成的识别模型。,finite automaton,4,5,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“有穷自动机”；本节点/关系用于表示：由有限状态集合和状态转换函数组成的识别模型。
CP_MOD_014,DFA,Model,编译原理,第3章 词法分析,每个状态对每个输入符号最多有一个确定后继状态的有穷自动机。,确定有穷自动机,4,5,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“DFA”；本节点/关系用于表示：每个状态对每个输入符号最多有一个确定后继状态的有穷自动机。
CP_MOD_015,NFA,Model,编译原理,第3章 词法分析,状态转换可不确定、可含空边的有穷自动机。,不确定有穷自动机,4,5,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“NFA”；本节点/关系用于表示：状态转换可不确定、可含空边的有穷自动机。
CP_MEC_009,状态转换函数,Mechanism,编译原理,第3章 词法分析,描述自动机状态随输入符号变化的函数。,transition function,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“状态转换函数”；本节点/关系用于表示：描述自动机状态随输入符号变化的函数。
CP_SYN_010,初态,SyntaxElement,编译原理,第3章 词法分析,自动机识别过程开始所在的状态。,start state,2,4,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“初态”；本节点/关系用于表示：自动机识别过程开始所在的状态。
CP_SYN_011,终态,SyntaxElement,编译原理,第3章 词法分析,自动机接受输入串的状态集合中的状态。,"final state,accepting state",2,4,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“终态”；本节点/关系用于表示：自动机接受输入串的状态集合中的状态。
CP_ALG_003,NFA确定化,Algorithm,编译原理,第3章 词法分析,将NFA转换为等价DFA的子集构造算法。,subset construction,5,5,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“NFA确定化”；本节点/关系用于表示：将NFA转换为等价DFA的子集构造算法。
CP_ALG_004,DFA最小化,Algorithm,编译原理,第3章 词法分析,合并等价状态以得到较小DFA的算法。,DFA minimization,5,5,《编译原理（第3版）》王生原等，清华大学出版社，3.4 有穷自动机，教材p47,3.4 有穷自动机,47,教材目录或相应页面在“3.4 有穷自动机”（教材p47）出现或讲解“DFA最小化”；本节点/关系用于表示：合并等价状态以得到较小DFA的算法。
CP_APP_001,lex,Application,编译原理,第3章 词法分析,根据正规表达式规则自动生成词法分析程序的工具。,Lex/Flex,3,5,《编译原理（第3版）》王生原等，清华大学出版社，3.7 词法分析程序的自动构造工具，教材p58,3.7 词法分析程序的自动构造工具,58,教材目录或相应页面在“3.7 词法分析程序的自动构造工具”（教材p58）出现或讲解“lex”；本节点/关系用于表示：根据正规表达式规则自动生成词法分析程序的工具。
CP_SYN_012,lex描述文件,SyntaxElement,编译原理,第3章 词法分析,包含正规表达式、动作和辅助定义的lex输入文件。,lex specification,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.7 词法分析程序的自动构造工具，教材p58,3.7 词法分析程序的自动构造工具,58,教材目录或相应页面在“3.7 词法分析程序的自动构造工具”（教材p58）出现或讲解“lex描述文件”；本节点/关系用于表示：包含正规表达式、动作和辅助定义的lex输入文件。
CP_SYN_013,正规表达式规则,SyntaxElement,编译原理,第3章 词法分析,lex中用于匹配输入单词的模式规则。,lex rule,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.7 词法分析程序的自动构造工具，教材p58,3.7 词法分析程序的自动构造工具,58,教材目录或相应页面在“3.7 词法分析程序的自动构造工具”（教材p58）出现或讲解“正规表达式规则”；本节点/关系用于表示：lex中用于匹配输入单词的模式规则。
CP_PRO_001,yacc接口约定,Protocol,编译原理,第3章 词法分析,规定lex生成的词法分析器与yacc语法分析器如何传递token。,lex-yacc interface,3,4,《编译原理（第3版）》王生原等，清华大学出版社，3.7 词法分析程序的自动构造工具，教材p58,3.7 词法分析程序的自动构造工具,58,教材目录或相应页面在“3.7 词法分析程序的自动构造工具”（教材p58）出现或讲解“yacc接口约定”；本节点/关系用于表示：规定lex生成的词法分析器与yacc语法分析器如何传递token。
CP_ALG_005,预测分析,Algorithm,编译原理,第4章 自顶向下语法分析方法,根据当前非终结符和输入符号选择产生式的自顶向下分析方法。,predictive parsing,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.1 确定的自顶向下分析思想，教材p68,4.1 确定的自顶向下分析思想,68,教材目录或相应页面在“4.1 确定的自顶向下分析思想”（教材p68）出现或讲解“预测分析”；本节点/关系用于表示：根据当前非终结符和输入符号选择产生式的自顶向下分析方法。
CP_ALG_006,递归下降分析,Algorithm,编译原理,第4章 自顶向下语法分析方法,用一组递归子程序对应非终结符实现的自顶向下分析。,recursive descent parsing,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.1 确定的自顶向下分析思想，教材p68,4.1 确定的自顶向下分析思想,68,教材目录或相应页面在“4.1 确定的自顶向下分析思想”（教材p68）出现或讲解“递归下降分析”；本节点/关系用于表示：用一组递归子程序对应非终结符实现的自顶向下分析。
CP_MOD_016,LL(1)文法,Model,编译原理,第4章 自顶向下语法分析方法,能从左到右扫描并用1个向前看符号完成最左推导的文法。,LL(1) grammar,5,5,《编译原理（第3版）》王生原等，清华大学出版社，4.2 LL(1)文法的判别，教材p72,4.2 LL(1)文法的判别,72,教材目录或相应页面在“4.2 LL(1)文法的判别”（教材p72）出现或讲解“LL(1)文法”；本节点/关系用于表示：能从左到右扫描并用1个向前看符号完成最左推导的文法。
CP_DS_002,FIRST集,DataStructure,编译原理,第4章 自顶向下语法分析方法,某符号串可能推导出的首终结符集合。,FIRST,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.2 LL(1)文法的判别，教材p72,4.2 LL(1)文法的判别,72,教材目录或相应页面在“4.2 LL(1)文法的判别”（教材p72）出现或讲解“FIRST集”；本节点/关系用于表示：某符号串可能推导出的首终结符集合。
CP_DS_003,FOLLOW集,DataStructure,编译原理,第4章 自顶向下语法分析方法,某非终结符在句型中可能紧跟的终结符集合。,FOLLOW,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.2 LL(1)文法的判别，教材p72,4.2 LL(1)文法的判别,72,教材目录或相应页面在“4.2 LL(1)文法的判别”（教材p72）出现或讲解“FOLLOW集”；本节点/关系用于表示：某非终结符在句型中可能紧跟的终结符集合。
CP_DS_004,SELECT集,DataStructure,编译原理,第4章 自顶向下语法分析方法,产生式在预测分析表中的选择集合。,SELECT,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.2 LL(1)文法的判别，教材p72,4.2 LL(1)文法的判别,72,教材目录或相应页面在“4.2 LL(1)文法的判别”（教材p72）出现或讲解“SELECT集”；本节点/关系用于表示：产生式在预测分析表中的选择集合。
CP_PBM_002,左递归,Problem,编译原理,第4章 自顶向下语法分析方法,非终结符能推导出以自身开头的形式，可能导致递归下降死循环。,left recursion,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.3 某些非LL(1)文法到LL(1)文法的等价变换，教材p77,4.3 某些非LL(1)文法到LL(1)文法的等价变换,77,教材目录或相应页面在“4.3 某些非LL(1)文法到LL(1)文法的等价变换”（教材p77）出现或讲解“左递归”；本节点/关系用于表示：非终结符能推导出以自身开头的形式，可能导致递归下降死循环。
CP_OPR_005,提取左公共因子,Operation,编译原理,第4章 自顶向下语法分析方法,把多个产生式共同前缀提取出来以推迟选择。,left factoring,4,5,《编译原理（第3版）》王生原等，清华大学出版社，4.3 某些非LL(1)文法到LL(1)文法的等价变换，教材p77,4.3 某些非LL(1)文法到LL(1)文法的等价变换,77,教材目录或相应页面在“4.3 某些非LL(1)文法到LL(1)文法的等价变换”（教材p77）出现或讲解“提取左公共因子”；本节点/关系用于表示：把多个产生式共同前缀提取出来以推迟选择。
CP_OPR_006,消除左递归,Operation,编译原理,第4章 自顶向下语法分析方法,将左递归文法转换为适合自顶向下分析的等价形式。,eliminate left recursion,5,5,《编译原理（第3版）》王生原等，清华大学出版社，4.3 某些非LL(1)文法到LL(1)文法的等价变换，教材p77,4.3 某些非LL(1)文法到LL(1)文法的等价变换,77,教材目录或相应页面在“4.3 某些非LL(1)文法到LL(1)文法的等价变换”（教材p77）出现或讲解“消除左递归”；本节点/关系用于表示：将左递归文法转换为适合自顶向下分析的等价形式。
CP_DS_005,预测分析表,DataStructure,编译原理,第4章 自顶向下语法分析方法,按非终结符和输入符号索引产生式的LL(1)分析表。,predictive parsing table,5,5,《编译原理（第3版）》王生原等，清华大学出版社，4.5 LL(1)分析的实现，教材p85,4.5 LL(1)分析的实现,85,教材目录或相应页面在“4.5 LL(1)分析的实现”（教材p85）出现或讲解“预测分析表”；本节点/关系用于表示：按非终结符和输入符号索引产生式的LL(1)分析表。
CP_ALG_007,表驱动LL(1)分析,Algorithm,编译原理,第4章 自顶向下语法分析方法,利用分析栈和预测分析表驱动的LL(1)分析算法。,table-driven LL(1),5,5,《编译原理（第3版）》王生原等，清华大学出版社，4.5 LL(1)分析的实现，教材p85,4.5 LL(1)分析的实现,85,教材目录或相应页面在“4.5 LL(1)分析的实现”（教材p85）出现或讲解“表驱动LL(1)分析”；本节点/关系用于表示：利用分析栈和预测分析表驱动的LL(1)分析算法。
CP_DS_006,分析栈,DataStructure,编译原理,第4章 自顶向下语法分析方法,语法分析过程中保存待匹配符号的栈。,parsing stack,3,5,《编译原理（第3版）》王生原等，清华大学出版社，4.5 LL(1)分析的实现，教材p85,4.5 LL(1)分析的实现,85,教材目录或相应页面在“4.5 LL(1)分析的实现”（教材p85）出现或讲解“分析栈”；本节点/关系用于表示：语法分析过程中保存待匹配符号的栈。
CP_PBM_003,语法错误,Problem,编译原理,第4章 自顶向下语法分析方法,输入符号串不符合语言语法规则的错误。,syntax error,3,4,《编译原理（第3版）》王生原等，清华大学出版社，4.6 LL(1)分析中的出错处理，教材p95,4.6 LL(1)分析中的出错处理,95,教材目录或相应页面在“4.6 LL(1)分析中的出错处理”（教材p95）出现或讲解“语法错误”；本节点/关系用于表示：输入符号串不符合语言语法规则的错误。
CP_MEC_010,应急恢复,Mechanism,编译原理,第4章 自顶向下语法分析方法,遇错时丢弃输入符号直到同步符号集合的恢复方法。,panic-mode recovery,4,4,《编译原理（第3版）》王生原等，清华大学出版社，4.6 LL(1)分析中的出错处理，教材p95,4.6 LL(1)分析中的出错处理,95,教材目录或相应页面在“4.6 LL(1)分析中的出错处理”（教材p95）出现或讲解“应急恢复”；本节点/关系用于表示：遇错时丢弃输入符号直到同步符号集合的恢复方法。
CP_MEC_011,短语层恢复,Mechanism,编译原理,第4章 自顶向下语法分析方法,通过局部修正或插入删除符号来恢复分析过程的方法。,phrase-level recovery,4,3,《编译原理（第3版）》王生原等，清华大学出版社，4.6 LL(1)分析中的出错处理，教材p95,4.6 LL(1)分析中的出错处理,95,教材目录或相应页面在“4.6 LL(1)分析中的出错处理”（教材p95）出现或讲解“短语层恢复”；本节点/关系用于表示：通过局部修正或插入删除符号来恢复分析过程的方法。
CP_OPR_007,移进,Operation,编译原理,第5章 自底向上优先分析,把输入符号压入分析栈的自底向上分析动作。,shift,3,5,《编译原理（第3版）》王生原等，清华大学出版社，5.1 自底向上优先分析概述，教材p103,5.1 自底向上优先分析概述,103,教材目录或相应页面在“5.1 自底向上优先分析概述”（教材p103）出现或讲解“移进”；本节点/关系用于表示：把输入符号压入分析栈的自底向上分析动作。
CP_OPR_008,归约,Operation,编译原理,第5章 自底向上优先分析,用产生式左部替换栈顶句柄的动作。,reduce,4,5,《编译原理（第3版）》王生原等，清华大学出版社，5.1 自底向上优先分析概述，教材p103,5.1 自底向上优先分析概述,103,教材目录或相应页面在“5.1 自底向上优先分析概述”（教材p103）出现或讲解“归约”；本节点/关系用于表示：用产生式左部替换栈顶句柄的动作。
CP_ALG_008,移进-归约分析,Algorithm,编译原理,第5章 自底向上优先分析,通过反复移进和归约实现自底向上语法分析的方法。,shift-reduce parsing,5,5,《编译原理（第3版）》王生原等，清华大学出版社，5.1 自底向上优先分析概述，教材p103,5.1 自底向上优先分析概述,103,教材目录或相应页面在“5.1 自底向上优先分析概述”（教材p103）出现或讲解“移进-归约分析”；本节点/关系用于表示：通过反复移进和归约实现自底向上语法分析的方法。
CP_MOD_017,简单优先文法,Model,编译原理,第5章 自底向上优先分析,符号之间优先关系明确且适合简单优先分析的文法。,simple precedence grammar,4,3,《编译原理（第3版）》王生原等，清华大学出版社，5.2 简单优先分析，教材p104,5.2 简单优先分析,104,教材目录或相应页面在“5.2 简单优先分析”（教材p104）出现或讲解“简单优先文法”；本节点/关系用于表示：符号之间优先关系明确且适合简单优先分析的文法。
CP_DS_007,优先关系,DataStructure,编译原理,第5章 自底向上优先分析,描述相邻符号之间高于、低于或等于关系的表。,precedence relation,4,4,《编译原理（第3版）》王生原等，清华大学出版社，5.2 简单优先分析，教材p104,5.2 简单优先分析,104,教材目录或相应页面在“5.2 简单优先分析”（教材p104）出现或讲解“优先关系”；本节点/关系用于表示：描述相邻符号之间高于、低于或等于关系的表。
CP_ALG_009,简单优先分析法,Algorithm,编译原理,第5章 自底向上优先分析,根据简单优先关系确定句柄并归约的分析方法。,simple precedence parsing,4,3,《编译原理（第3版）》王生原等，清华大学出版社，5.2 简单优先分析，教材p104,5.2 简单优先分析,104,教材目录或相应页面在“5.2 简单优先分析”（教材p104）出现或讲解“简单优先分析法”；本节点/关系用于表示：根据简单优先关系确定句柄并归约的分析方法。
CP_MOD_018,算符优先文法,Model,编译原理,第5章 自底向上优先分析,终结符之间优先关系可用于确定归约边界的文法。,operator precedence grammar,4,5,《编译原理（第3版）》王生原等，清华大学出版社，5.3 算符优先分析法，教材p107,5.3 算符优先分析法,107,教材目录或相应页面在“5.3 算符优先分析法”（教材p107）出现或讲解“算符优先文法”；本节点/关系用于表示：终结符之间优先关系可用于确定归约边界的文法。
CP_DS_008,算符优先关系表,DataStructure,编译原理,第5章 自底向上优先分析,记录终结符之间优先关系的表。,operator precedence table,4,5,《编译原理（第3版）》王生原等，清华大学出版社，5.3 算符优先分析法，教材p107,5.3 算符优先分析法,107,教材目录或相应页面在“5.3 算符优先分析法”（教材p107）出现或讲解“算符优先关系表”；本节点/关系用于表示：记录终结符之间优先关系的表。
CP_ALG_010,算符优先分析算法,Algorithm,编译原理,第5章 自底向上优先分析,利用算符优先关系指导移进和归约的自底向上分析算法。,operator precedence parsing,5,5,《编译原理（第3版）》王生原等，清华大学出版社，5.3 算符优先分析法，教材p107,5.3 算符优先分析法,107,教材目录或相应页面在“5.3 算符优先分析法”（教材p107）出现或讲解“算符优先分析算法”；本节点/关系用于表示：利用算符优先关系指导移进和归约的自底向上分析算法。
CP_DS_009,优先函数,DataStructure,编译原理,第5章 自底向上优先分析,用数值函数表示算符优先关系的形式。,precedence function,4,4,《编译原理（第3版）》王生原等，清华大学出版社，5.3 算符优先分析法，教材p107,5.3 算符优先分析法,107,教材目录或相应页面在“5.3 算符优先分析法”（教材p107）出现或讲解“优先函数”；本节点/关系用于表示：用数值函数表示算符优先关系的形式。
CP_ALG_011,LR分析,Algorithm,编译原理,第6章 LR分析,从左到右扫描、构造最右推导逆过程的自底向上分析方法。,LR parsing,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.1 LR分析概述，教材p123,6.1 LR分析概述,123,教材目录或相应页面在“6.1 LR分析概述”（教材p123）出现或讲解“LR分析”；本节点/关系用于表示：从左到右扫描、构造最右推导逆过程的自底向上分析方法。
CP_MEC_012,LR分析器,Mechanism,编译原理,第6章 LR分析,利用LR分析表进行移进、归约、接受和报错的语法分析器。,LR parser,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.1 LR分析概述，教材p123,6.1 LR分析概述,123,教材目录或相应页面在“6.1 LR分析概述”（教材p123）出现或讲解“LR分析器”；本节点/关系用于表示：利用LR分析表进行移进、归约、接受和报错的语法分析器。
CP_DS_010,LR分析表,DataStructure,编译原理,第6章 LR分析,由ACTION和GOTO组成的LR语法分析控制表。,LR parsing table,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.1 LR分析概述，教材p123,6.1 LR分析概述,123,教材目录或相应页面在“6.1 LR分析概述”（教材p123）出现或讲解“LR分析表”；本节点/关系用于表示：由ACTION和GOTO组成的LR语法分析控制表。
CP_DS_011,ACTION表,DataStructure,编译原理,第6章 LR分析,决定移进、归约、接受或报错动作的表。,ACTION,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.1 LR分析概述，教材p123,6.1 LR分析概述,123,教材目录或相应页面在“6.1 LR分析概述”（教材p123）出现或讲解“ACTION表”；本节点/关系用于表示：决定移进、归约、接受或报错动作的表。
CP_DS_012,GOTO表,DataStructure,编译原理,第6章 LR分析,决定归约后状态转移的表。,GOTO,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.1 LR分析概述，教材p123,6.1 LR分析概述,123,教材目录或相应页面在“6.1 LR分析概述”（教材p123）出现或讲解“GOTO表”；本节点/关系用于表示：决定归约后状态转移的表。
CP_SYN_014,LR(0)项目,SyntaxElement,编译原理,第6章 LR分析,在产生式右部加入圆点表示识别进度的项目。,LR(0) item,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“LR(0)项目”；本节点/关系用于表示：在产生式右部加入圆点表示识别进度的项目。
CP_DS_013,项目集,DataStructure,编译原理,第6章 LR分析,一组LR项目构成的集合。,item set,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“项目集”；本节点/关系用于表示：一组LR项目构成的集合。
CP_ALG_012,闭包函数,Algorithm,编译原理,第6章 LR分析,扩展项目集以包含圆点后非终结符相关产生式的算法。,closure,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“闭包函数”；本节点/关系用于表示：扩展项目集以包含圆点后非终结符相关产生式的算法。
CP_ALG_013,GOTO函数,Algorithm,编译原理,第6章 LR分析,从项目集经文法符号转移到新项目集的算法。,goto,4,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“GOTO函数”；本节点/关系用于表示：从项目集经文法符号转移到新项目集的算法。
CP_CON_018,活前缀,Concept,编译原理,第6章 LR分析,规范句型中不超过句柄右端的前缀。,viable prefix,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“活前缀”；本节点/关系用于表示：规范句型中不超过句柄右端的前缀。
CP_DS_014,LR(0)项目集规范族,DataStructure,编译原理,第6章 LR分析,通过闭包和GOTO构造出的LR(0)项目集集合。,canonical collection,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.2 LR(0)分析，教材p124,6.2 LR(0)分析,124,教材目录或相应页面在“6.2 LR(0)分析”（教材p124）出现或讲解“LR(0)项目集规范族”；本节点/关系用于表示：通过闭包和GOTO构造出的LR(0)项目集集合。
CP_ALG_014,SLR(1)分析,Algorithm,编译原理,第6章 LR分析,利用LR(0)项目集和FOLLOW集构造分析表的LR分析方法。,SLR(1),5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.3 SLR(1)分析，教材p137,6.3 SLR(1)分析,137,教材目录或相应页面在“6.3 SLR(1)分析”（教材p137）出现或讲解“SLR(1)分析”；本节点/关系用于表示：利用LR(0)项目集和FOLLOW集构造分析表的LR分析方法。
CP_SYN_015,LR(1)项目,SyntaxElement,编译原理,第6章 LR分析,带1个向前看符号的LR项目。,LR(1) item,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.4 LR(1)分析，教材p144,6.4 LR(1)分析,144,教材目录或相应页面在“6.4 LR(1)分析”（教材p144）出现或讲解“LR(1)项目”；本节点/关系用于表示：带1个向前看符号的LR项目。
CP_DS_015,LR(1)项目集族,DataStructure,编译原理,第6章 LR分析,由LR(1)项目经闭包和GOTO构造的规范项目集族。,LR(1) canonical collection,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.4 LR(1)分析，教材p144,6.4 LR(1)分析,144,教材目录或相应页面在“6.4 LR(1)分析”（教材p144）出现或讲解“LR(1)项目集族”；本节点/关系用于表示：由LR(1)项目经闭包和GOTO构造的规范项目集族。
CP_DS_016,LR(1)分析表,DataStructure,编译原理,第6章 LR分析,基于LR(1)项目集构造的ACTION/GOTO表。,LR(1) table,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.4 LR(1)分析，教材p144,6.4 LR(1)分析,144,教材目录或相应页面在“6.4 LR(1)分析”（教材p144）出现或讲解“LR(1)分析表”；本节点/关系用于表示：基于LR(1)项目集构造的ACTION/GOTO表。
CP_ALG_015,LALR(1)分析,Algorithm,编译原理,第6章 LR分析,合并同心LR(1)项目集以减小状态数的LR分析方法。,LALR(1),5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.5 LALR(1)分析，教材p148,6.5 LALR(1)分析,148,教材目录或相应页面在“6.5 LALR(1)分析”（教材p148）出现或讲解“LALR(1)分析”；本节点/关系用于表示：合并同心LR(1)项目集以减小状态数的LR分析方法。
CP_CON_019,同心项目集,Concept,编译原理,第6章 LR分析,核心相同而向前看符号不同的LR(1)项目集。,same core item sets,5,4,《编译原理（第3版）》王生原等，清华大学出版社，6.5 LALR(1)分析，教材p148,6.5 LALR(1)分析,148,教材目录或相应页面在“6.5 LALR(1)分析”（教材p148）出现或讲解“同心项目集”；本节点/关系用于表示：核心相同而向前看符号不同的LR(1)项目集。
CP_PBM_004,移进-归约冲突,Problem,编译原理,第6章 LR分析,LR分析表中同一入口同时要求移进和归约的冲突。,shift-reduce conflict,5,5,《编译原理（第3版）》王生原等，清华大学出版社，6.6 二义性文法在LR分析中的应用，教材p153,6.6 二义性文法在LR分析中的应用,153,教材目录或相应页面在“6.6 二义性文法在LR分析中的应用”（教材p153）出现或讲解“移进-归约冲突”；本节点/关系用于表示：LR分析表中同一入口同时要求移进和归约的冲突。
